route_id,service_id,trip_id,trip_headsign,block_id
2-37,1105-1105-Saturday-01,259472-1105-1105-Saturday-01,"Outbound",18780
11-37,1105-1105-Saturday-01,259473-1105-1105-Saturday-01,"Inbound",18780
11-37,1105-1105-Saturday-01,259474-1105-1105-Saturday-01,"Inbound",18780
11-37,1105-1105-Saturday-01,259475-1105-1105-Saturday-01,"Inbound",18780
11-37,1105-1105-Saturday-01,259476-1105-1105-Saturday-01,"Inbound",18780
11-37,1105-1105-Saturday-01,259477-1105-1105-Saturday-01,"Outbound",18780
11-37,1105-1105-Saturday-01,259478-1105-1105-Saturday-01,"Outbound",18780
11-37,1105-1105-Saturday-01,259479-1105-1105-Saturday-01,"Outbound",18780
11-37,1105-1105-Saturday-01,259480-1105-1105-Saturday-01,"Outbound",18780
2-37,1105-1105-Saturday-01,259483-1105-1105-Saturday-01,"Outbound",18781
2-37,1105-1105-Saturday-01,259484-1105-1105-Saturday-01,"Outbound",18781
2-37,1105-1105-Saturday-01,259485-1105-1105-Saturday-01,"Outbound",18781
2-37,1105-1105-Saturday-01,259486-1105-1105-Saturday-01,"Outbound",18781
2-37,1105-1105-Saturday-01,259487-1105-1105-Saturday-01,"Outbound",18781
2-37,1105-1105-Saturday-01,259488-1105-1105-Saturday-01,"Outbound",18781
2-37,1105-1105-Saturday-01,259489-1105-1105-Saturday-01,"Outbound",18781
2-37,1105-1105-Saturday-01,259490-1105-1105-Saturday-01,"Outbound",18781
2-37,1105-1105-Saturday-01,259491-1105-1105-Saturday-01,"Outbound",18781
2-37,1105-1105-Saturday-01,259492-1105-1105-Saturday-01,"Inbound",18781
2-37,1105-1105-Saturday-01,259493-1105-1105-Saturday-01,"Inbound",18781
2-37,1105-1105-Saturday-01,259494-1105-1105-Saturday-01,"Inbound",18781
2-37,1105-1105-Saturday-01,259495-1105-1105-Saturday-01,"Inbound",18781
2-37,1105-1105-Saturday-01,259496-1105-1105-Saturday-01,"Inbound",18781
2-37,1105-1105-Saturday-01,259497-1105-1105-Saturday-01,"Inbound",18781
2-37,1105-1105-Saturday-01,259498-1105-1105-Saturday-01,"Inbound",18781
2-37,1105-1105-Saturday-01,259499-1105-1105-Saturday-01,"Inbound",18781
2-37,1105-1105-Saturday-01,259500-1105-1105-Saturday-01,"Inbound",18781
3CL-37,1105-1105-Saturday-01,259503-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259504-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259505-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259506-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259507-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259508-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259509-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259510-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259511-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259512-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259513-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259514-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259515-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259516-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259517-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259518-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259519-1105-1105-Saturday-01,"Outbound",18782
3CL-37,1105-1105-Saturday-01,259520-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259521-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259522-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259523-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259524-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259525-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259526-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259527-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259528-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259529-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259530-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259531-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259532-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259533-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259534-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259535-1105-1105-Saturday-01,"Inbound",18782
3CL-37,1105-1105-Saturday-01,259536-1105-1105-Saturday-01,"Inbound",18782
4-37,1105-1105-Saturday-01,259539-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259540-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259541-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259542-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259543-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259544-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259545-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259546-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259547-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259548-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259549-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259550-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259551-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259552-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259553-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259554-1105-1105-Saturday-01,"Outbound",18783
4-37,1105-1105-Saturday-01,259555-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259556-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259557-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259558-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259559-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259560-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259561-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259562-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259563-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259564-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259565-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259566-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259567-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259568-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259569-1105-1105-Saturday-01,"Inbound",18783
4-37,1105-1105-Saturday-01,259570-1105-1105-Saturday-01,"Inbound",18783
5-37,1105-1105-Saturday-01,259573-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259574-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259575-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259576-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259577-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259578-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259579-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259580-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259581-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259582-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259583-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259584-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259585-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259586-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259587-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259588-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259589-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259590-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259591-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259592-1105-1105-Saturday-01,"Outbound",18784
5-37,1105-1105-Saturday-01,259593-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259594-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259595-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259596-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259597-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259598-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259599-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259600-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259601-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259602-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259603-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259604-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259605-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259606-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259607-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259608-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259609-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259610-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259611-1105-1105-Saturday-01,"Inbound",18784
5-37,1105-1105-Saturday-01,259612-1105-1105-Saturday-01,"Inbound",18784
6-37,1105-1105-Saturday-01,259615-1105-1105-Saturday-01,"Inbound",18785
6-37,1105-1105-Saturday-01,259616-1105-1105-Saturday-01,"Outbound",18785
6-37,1105-1105-Saturday-01,259617-1105-1105-Saturday-01,"Outbound",18785
6-37,1105-1105-Saturday-01,259618-1105-1105-Saturday-01,"Outbound",18785
6-37,1105-1105-Saturday-01,259619-1105-1105-Saturday-01,"Outbound",18785
6-37,1105-1105-Saturday-01,259620-1105-1105-Saturday-01,"Outbound",18785
6-37,1105-1105-Saturday-01,259621-1105-1105-Saturday-01,"Outbound",18785
6-37,1105-1105-Saturday-01,259622-1105-1105-Saturday-01,"Outbound",18785
6-37,1105-1105-Saturday-01,259623-1105-1105-Saturday-01,"Outbound",18785
6-37,1105-1105-Saturday-01,259624-1105-1105-Saturday-01,"Inbound",18785
6-37,1105-1105-Saturday-01,259625-1105-1105-Saturday-01,"Inbound",18785
6-37,1105-1105-Saturday-01,259626-1105-1105-Saturday-01,"Inbound",18785
6-37,1105-1105-Saturday-01,259627-1105-1105-Saturday-01,"Inbound",18785
6-37,1105-1105-Saturday-01,259628-1105-1105-Saturday-01,"Inbound",18785
6-37,1105-1105-Saturday-01,259629-1105-1105-Saturday-01,"Inbound",18785
6-37,1105-1105-Saturday-01,259630-1105-1105-Saturday-01,"Inbound",18785
6-37,1105-1105-Saturday-01,259633-1105-1105-Saturday-01,"Inbound",18776
6-37,1105-1105-Saturday-01,259634-1105-1105-Saturday-01,"Outbound",18776
6-37,1105-1105-Saturday-01,259635-1105-1105-Saturday-01,"Outbound",18776
6-37,1105-1105-Saturday-01,259636-1105-1105-Saturday-01,"Outbound",18776
6-37,1105-1105-Saturday-01,259637-1105-1105-Saturday-01,"Outbound",18776
6-37,1105-1105-Saturday-01,259638-1105-1105-Saturday-01,"Outbound",18776
6-37,1105-1105-Saturday-01,259639-1105-1105-Saturday-01,"Outbound",18776
6-37,1105-1105-Saturday-01,259640-1105-1105-Saturday-01,"Outbound",18776
6-37,1105-1105-Saturday-01,259641-1105-1105-Saturday-01,"Outbound",18776
6-37,1105-1105-Saturday-01,259642-1105-1105-Saturday-01,"Inbound",18776
6-37,1105-1105-Saturday-01,259643-1105-1105-Saturday-01,"Inbound",18776
6-37,1105-1105-Saturday-01,259644-1105-1105-Saturday-01,"Inbound",18776
6-37,1105-1105-Saturday-01,259645-1105-1105-Saturday-01,"Inbound",18776
6-37,1105-1105-Saturday-01,259646-1105-1105-Saturday-01,"Inbound",18776
6-37,1105-1105-Saturday-01,259647-1105-1105-Saturday-01,"Inbound",18776
6-37,1105-1105-Saturday-01,259648-1105-1105-Saturday-01,"Inbound",18776
7-37,1105-1105-Saturday-01,259651-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259652-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259653-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259654-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259655-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259656-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259657-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259658-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259659-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259660-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259661-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259662-1105-1105-Saturday-01,"Outbound",18786
7-37,1105-1105-Saturday-01,259663-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259664-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259665-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259666-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259667-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259668-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259669-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259670-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259671-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259672-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259673-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259674-1105-1105-Saturday-01,"Inbound",18786
9-37,1105-1105-Saturday-01,259675-1105-1105-Saturday-01,"Outbound",18786
9-37,1105-1105-Saturday-01,259676-1105-1105-Saturday-01,"Outbound",18786
9-37,1105-1105-Saturday-01,259677-1105-1105-Saturday-01,"Inbound",18786
7-37,1105-1105-Saturday-01,259680-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259681-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259682-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259683-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259684-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259685-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259686-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259687-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259688-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259689-1105-1105-Saturday-01,"Inbound",18787
7-37,1105-1105-Saturday-01,259690-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259691-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259692-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259693-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259694-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259695-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259696-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259697-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259698-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259699-1105-1105-Saturday-01,"Outbound",18787
7-37,1105-1105-Saturday-01,259702-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259703-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259704-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259705-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259706-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259707-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259708-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259709-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259710-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259711-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259712-1105-1105-Saturday-01,"Outbound",18788
7-37,1105-1105-Saturday-01,259713-1105-1105-Saturday-01,"Inbound",18788
7-37,1105-1105-Saturday-01,259714-1105-1105-Saturday-01,"Inbound",18788
7-37,1105-1105-Saturday-01,259715-1105-1105-Saturday-01,"Inbound",18788
7-37,1105-1105-Saturday-01,259716-1105-1105-Saturday-01,"Inbound",18788
7-37,1105-1105-Saturday-01,259717-1105-1105-Saturday-01,"Inbound",18788
7-37,1105-1105-Saturday-01,259718-1105-1105-Saturday-01,"Inbound",18788
7-37,1105-1105-Saturday-01,259719-1105-1105-Saturday-01,"Inbound",18788
7-37,1105-1105-Saturday-01,259720-1105-1105-Saturday-01,"Inbound",18788
7-37,1105-1105-Saturday-01,259721-1105-1105-Saturday-01,"Inbound",18788
7-37,1105-1105-Saturday-01,259722-1105-1105-Saturday-01,"Inbound",18788
9-37,1105-1105-Saturday-01,259723-1105-1105-Saturday-01,"Outbound",18788
9-37,1105-1105-Saturday-01,259724-1105-1105-Saturday-01,"Outbound",18788
9-37,1105-1105-Saturday-01,259725-1105-1105-Saturday-01,"Inbound",18788
9-37,1105-1105-Saturday-01,259726-1105-1105-Saturday-01,"Inbound",18788
9-37,1105-1105-Saturday-01,259729-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259730-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259731-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259732-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259733-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259734-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259735-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259736-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259737-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259738-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259739-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259740-1105-1105-Saturday-01,"Outbound",18789
9-37,1105-1105-Saturday-01,259741-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259742-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259743-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259744-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259745-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259746-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259747-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259748-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259749-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259750-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259751-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259752-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259753-1105-1105-Saturday-01,"Inbound",18789
7-37,1105-1105-Saturday-01,259754-1105-1105-Saturday-01,"Outbound",18789
7-37,1105-1105-Saturday-01,259755-1105-1105-Saturday-01,"Outbound",18789
7-37,1105-1105-Saturday-01,259756-1105-1105-Saturday-01,"Inbound",18789
7-37,1105-1105-Saturday-01,259757-1105-1105-Saturday-01,"Inbound",18789
9-37,1105-1105-Saturday-01,259760-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259761-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259762-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259763-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259764-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259765-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259766-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259767-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259768-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259769-1105-1105-Saturday-01,"Outbound",18790
9-37,1105-1105-Saturday-01,259770-1105-1105-Saturday-01,"Inbound",18790
9-37,1105-1105-Saturday-01,259771-1105-1105-Saturday-01,"Inbound",18790
9-37,1105-1105-Saturday-01,259772-1105-1105-Saturday-01,"Inbound",18790
9-37,1105-1105-Saturday-01,259773-1105-1105-Saturday-01,"Inbound",18790
9-37,1105-1105-Saturday-01,259774-1105-1105-Saturday-01,"Inbound",18790
9-37,1105-1105-Saturday-01,259775-1105-1105-Saturday-01,"Inbound",18790
9-37,1105-1105-Saturday-01,259776-1105-1105-Saturday-01,"Inbound",18790
9-37,1105-1105-Saturday-01,259777-1105-1105-Saturday-01,"Inbound",18790
9-37,1105-1105-Saturday-01,259778-1105-1105-Saturday-01,"Inbound",18790
9-37,1105-1105-Saturday-01,259781-1105-1105-Saturday-01,"Inbound",18791
9-37,1105-1105-Saturday-01,259782-1105-1105-Saturday-01,"Inbound",18791
9-37,1105-1105-Saturday-01,259783-1105-1105-Saturday-01,"Inbound",18791
9-37,1105-1105-Saturday-01,259784-1105-1105-Saturday-01,"Inbound",18791
9-37,1105-1105-Saturday-01,259785-1105-1105-Saturday-01,"Inbound",18791
9-37,1105-1105-Saturday-01,259786-1105-1105-Saturday-01,"Inbound",18791
9-37,1105-1105-Saturday-01,259787-1105-1105-Saturday-01,"Inbound",18791
9-37,1105-1105-Saturday-01,259788-1105-1105-Saturday-01,"Inbound",18791
9-37,1105-1105-Saturday-01,259789-1105-1105-Saturday-01,"Inbound",18791
9-37,1105-1105-Saturday-01,259790-1105-1105-Saturday-01,"Outbound",18791
9-37,1105-1105-Saturday-01,259791-1105-1105-Saturday-01,"Outbound",18791
9-37,1105-1105-Saturday-01,259792-1105-1105-Saturday-01,"Outbound",18791
9-37,1105-1105-Saturday-01,259793-1105-1105-Saturday-01,"Outbound",18791
9-37,1105-1105-Saturday-01,259794-1105-1105-Saturday-01,"Outbound",18791
9-37,1105-1105-Saturday-01,259795-1105-1105-Saturday-01,"Outbound",18791
9-37,1105-1105-Saturday-01,259796-1105-1105-Saturday-01,"Outbound",18791
9-37,1105-1105-Saturday-01,259797-1105-1105-Saturday-01,"Outbound",18791
9-37,1105-1105-Saturday-01,259798-1105-1105-Saturday-01,"Outbound",18791
11-37,1105-1105-Saturday-01,259801-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259802-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259803-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259804-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259805-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259806-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259807-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259808-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259809-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259810-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259811-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259812-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259813-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259814-1105-1105-Saturday-01,"Outbound",18792
11-37,1105-1105-Saturday-01,259815-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259816-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259817-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259818-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259819-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259820-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259821-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259822-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259823-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259824-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259825-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259826-1105-1105-Saturday-01,"Inbound",18792
11-37,1105-1105-Saturday-01,259827-1105-1105-Saturday-01,"Inbound",18792
2-37,1105-1105-Saturday-01,259828-1105-1105-Saturday-01,"Inbound",18792
